budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,education,year active,birth day,birth place,roles,died,link,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
31000000.0,Orion Pictures,United States,Richard Benjamin,Comedy,35419397.0,Mermaids,PG-13,1990-12-14,110,6.6,Cher,23765,Patty Dann,1990,,1962-present,1938-05-22,"New York City, New York, U.S.",Actordirectorproducer,0,https://en.wikipedia.org/wiki/Richard_Benjamin,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
10000000.0,Twentieth Century Fox Film Corporation,United States,Richard Benjamin,Action,2346150.0,Downtown,R,1990-01-12,96,5.7,Anthony Edwards,1508,Nat Mauldin,1990,,1962-present,1938-05-22,"New York City, New York, U.S.",Actordirectorproducer,0,https://en.wikipedia.org/wiki/Richard_Benjamin,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
22000000.0,Canal+,United States,Richard Benjamin,Comedy,44942695.0,Made in America,PG-13,1993-05-28,111,4.9,Whoopi Goldberg,12718,Marcia Brandwynne,1993,,1962-present,1938-05-22,"New York City, New York, U.S.",Actordirectorproducer,0,https://en.wikipedia.org/wiki/Richard_Benjamin,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,Paramount Pictures,United States,Richard Benjamin,Comedy,18137661.0,Milk Money,PG-13,1994-08-31,110,5.5,Melanie Griffith,9880,John Mattson,1994,,1962-present,1938-05-22,"New York City, New York, U.S.",Actordirectorproducer,0,https://en.wikipedia.org/wiki/Richard_Benjamin,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
25000000.0,TriStar Pictures,United States,Richard Benjamin,Comedy,10070000.0,Mrs. Winterbourne,PG-13,1996-04-19,105,6.2,Shirley MacLaine,6054,Cornell Woolrich,1996,,1962-present,1938-05-22,"New York City, New York, U.S.",Actordirectorproducer,0,https://en.wikipedia.org/wiki/Richard_Benjamin,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
25000000.0,The Saul Zaentz Company,United States,Peter Weir,Adventure,14302779.0,The Mosquito Coast,PG,1986-11-26,117,6.6,Harrison Ford,23076,Paul Theroux,1986,,1967-present,1944-08-21,"Sydney, New South Wales, Australia",Film director,0,https://en.wikipedia.org/wiki/Peter_Weir,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
16400000.0,Touchstone Pictures,United States,Peter Weir,Comedy,95860116.0,Dead Poets Society,PG,1989-06-09,128,8.0,Robin Williams,301100,Tom Schulman,1989,,1967-present,1944-08-21,"Sydney, New South Wales, Australia",Film director,0,https://en.wikipedia.org/wiki/Peter_Weir,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,Spring Creek Productions,United States,Peter Weir,Drama,6995302.0,Fearless,R,1993-11-05,122,7.1,Jeff Bridges,18643,Rafael Yglesias,1993,,1967-present,1944-08-21,"Sydney, New South Wales, Australia",Film director,0,https://en.wikipedia.org/wiki/Peter_Weir,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
60000000.0,Paramount Pictures,United States,Peter Weir,Comedy,125618201.0,The Truman Show,PG,1998-06-05,103,8.1,Jim Carrey,740961,Andrew Niccol,1998,,1967-present,1944-08-21,"Sydney, New South Wales, Australia",Film director,0,https://en.wikipedia.org/wiki/Peter_Weir,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
150000000.0,Twentieth Century Fox Film Corporation,United States,Peter Weir,Action,93927920.0,Master and Commander: The Far Side of the World,PG-13,2003-11-14,138,7.4,Russell Crowe,178098,Patrick O'Brian,2003,,1967-present,1944-08-21,"Sydney, New South Wales, Australia",Film director,0,https://en.wikipedia.org/wiki/Peter_Weir,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,Exclusive Films,United States,Peter Weir,Adventure,2701859.0,The Way Back,PG-13,2011-01-21,133,7.3,Jim Sturgess,94377,Keith R. Clarke,2010,,1967-present,1944-08-21,"Sydney, New South Wales, Australia",Film director,0,https://en.wikipedia.org/wiki/Peter_Weir,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,Universal Pictures,United States,Don Bluth,Animation,47483002.0,An American Tail,G,1986-11-21,80,6.9,Dom DeLuise,41004,Judy Freudberg,1986,,1955-present,1937-09-13,"El Paso, Texas, U.S.","Animator, film director, producer, writer, production designer, animation instructor",0,https://en.wikipedia.org/wiki/Don_Bluth,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
12500000.0,Universal Pictures,United States,Don Bluth,Animation,48092846.0,The Land Before Time,G,1988-11-18,69,7.4,Pat Hingle,66623,Stu Krieger,1988,,1955-present,1937-09-13,"El Paso, Texas, U.S.","Animator, film director, producer, writer, production designer, animation instructor",0,https://en.wikipedia.org/wiki/Don_Bluth,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
50000000.0,Twentieth Century Fox Film Corporation,United States,Don Bluth,Animation,58406347.0,Anastasia,G,1997-11-21,94,7.1,Meg Ryan,94409,Susan Gauthier,1997,,1955-present,1937-09-13,"El Paso, Texas, U.S.","Animator, film director, producer, writer, production designer, animation instructor",0,https://en.wikipedia.org/wiki/Don_Bluth,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
75000000.0,David Kirschner Productions,United States,Don Bluth,Animation,22751979.0,Titan A.E.,PG,2000-06-16,94,6.6,Matt Damon,54115,Hans Bauer,2000,,1955-present,1937-09-13,"El Paso, Texas, U.S.","Animator, film director, producer, writer, production designer, animation instructor",0,https://en.wikipedia.org/wiki/Don_Bluth,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
5800000.0,In-Cine Compañía Industrial Cinematográfica,United States,Alex Cox,Biography,257043.0,Walker,R,1987-12-04,94,6.6,Ed Harris,2684,Rudy Wurlitzer,1987,,1980-present,1954-12-15,"Bebington, Cheshire, England",Directorscreenwriteractorauthor,0,https://en.wikipedia.org/wiki/Alex_Cox,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
10000000.0,De Laurentiis Entertainment Group (DEG),United States,John Guillermin,Action,4711220.0,King Kong Lives,PG-13,1986-12-19,105,3.8,Brian Kerwin,4401,Ronald Shusett,1986,,1947-1988,1925-11-11,"London, England, UK",Film director,1,https://en.wikipedia.org/wiki/John_Guillermin,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
4500000.0,Empire Pictures,United States,Stuart Gordon,Horror,1261000.0,From Beyond,R,1986-10-24,86,6.7,Jeffrey Combs,16636,H.P. Lovecraft,1986,,,1947-08-11,"Chicago, Illinois, U.S.","Film director, theater director, screenwriter, playwright, film producer",1,https://en.wikipedia.org/wiki/Stuart_Gordon,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
10000000.0,Empire Pictures,United States,Stuart Gordon,Action,1272977.0,Robot Jox,PG,1990-11-21,85,5.3,Gary Graham,4665,Stuart Gordon,1989,,,1947-08-11,"Chicago, Illinois, U.S.","Film director, theater director, screenwriter, playwright, film producer",1,https://en.wikipedia.org/wiki/Stuart_Gordon,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
2000000.0,Empire Pictures (II),United States,Stuart Gordon,Horror,3331.0,The Pit and the Pendulum,R,1991-06-27,97,6.1,Lance Henriksen,3241,Edgar Allan Poe,1991,,,1947-08-11,"Chicago, Illinois, U.S.","Film director, theater director, screenwriter, playwright, film producer",1,https://en.wikipedia.org/wiki/Stuart_Gordon,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
18000000.0,TriStar Pictures,United States,Francis Ford Coppola,Comedy,41382841.0,Peggy Sue Got Married,PG-13,1986-10-10,103,6.3,Kathleen Turner,28529,Jerry Leichtling,1986,,1962-present,1939-04-07,"Detroit, Michigan, U.S.",Film directorscreenwriterfilm producerfilm composer,0,https://en.wikipedia.org/wiki/Francis_Ford_Coppola,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,ML Delphi Premier Productions,United States,Francis Ford Coppola,Drama,5262047.0,Gardens of Stone,R,1987-05-08,111,6.4,James Caan,4273,Nicholas Proffitt,1987,,1962-present,1939-04-07,"Detroit, Michigan, U.S.",Film directorscreenwriterfilm producerfilm composer,0,https://en.wikipedia.org/wiki/Francis_Ford_Coppola,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
23000000.0,Lucasfilm,United States,Francis Ford Coppola,Biography,19652638.0,Tucker: The Man and His Dream,PG,1988-08-12,110,6.9,Jeff Bridges,12469,Arnold Schulman,1988,,1962-present,1939-04-07,"Detroit, Michigan, U.S.",Film directorscreenwriterfilm producerfilm composer,0,https://en.wikipedia.org/wiki/Francis_Ford_Coppola,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
54000000.0,Paramount Pictures,United States,Francis Ford Coppola,Crime,66666062.0,The Godfather: Part III,R,1990-12-25,162,7.6,Al Pacino,295736,Mario Puzo,1990,,1962-present,1939-04-07,"Detroit, Michigan, U.S.",Film directorscreenwriterfilm producerfilm composer,0,https://en.wikipedia.org/wiki/Francis_Ford_Coppola,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
